iso_code,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,reproduction_rate,icu_patients,hosp_patients,weekly_icu_admissions,weekly_hosp_admissions,new_tests,total_tests,positive_rate,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,total_boosters_per_hundred,stringency_index,population,gdp_per_capita
AUS,Australia,2020-07-23,13595.0,293.0,139.0,6.0,533.14,11.49,1.3,,,,,69308.0,3719837.0,0.005,,,,,,,68.06,25499881.0,44648.71
AUS,Australia,2020-07-24,13950.0,355.0,145.0,6.0,547.061,13.922,1.3,,,,,75584.0,3795421.0,0.006,,,,,,,68.06,25499881.0,44648.71
AUS,Australia,2020-07-25,14403.0,453.0,155.0,10.0,564.826,17.765,1.29,,,,,64084.0,3859505.0,0.006,,,,,,,68.06,25499881.0,44648.71
AUS,Australia,2020-07-26,14935.0,532.0,161.0,6.0,585.689,20.863,1.29,,,,,75619.0,3935124.0,0.006,,,,,,,68.06,25499881.0,44648.71
AUS,Australia,2020-07-27,15303.0,368.0,167.0,6.0,600.12,14.431,1.26,,,,,51966.0,3987090.0,0.006,,,,,,,68.06,25499881.0,44648.71
AUS,Australia,2020-07-28,15582.0,279.0,176.0,9.0,611.062,10.941,1.25,,,,,,,0.006,,,,,,,68.06,25499881.0,44648.71
AUS,Australia,2020-07-29,16298.0,716.0,189.0,13.0,639.14,28.079,1.26,,,,,,4098249.0,0.007,,,,,,,68.06,25499881.0,44648.71
AUS,Australia,2020-07-30,16903.0,605.0,196.0,7.0,662.866,23.726,1.24,,,,,66205.0,4164454.0,0.007,,,,,,,68.06,25499881.0,44648.71
AUS,Australia,2020-07-31,17280.0,377.0,201.0,5.0,677.65,14.784,1.19,,,,,,,0.008,,,,,,,68.06,25499881.0,44648.71
AUS,Australia,2020-08-01,17895.0,615.0,208.0,7.0,701.768,24.118,1.16,,,,,,4307224.0,0.008,,,,,,,68.06,25499881.0,44648.71
AUS,Australia,2020-08-02,18318.0,423.0,221.0,13.0,718.356,16.588,1.13,,,,,39158.0,4346382.0,0.008,,,,,,,71.76,25499881.0,44648.71
AUS,Australia,2020-08-03,18730.0,412.0,232.0,11.0,734.513,16.157,1.1,,,,,40529.0,4386911.0,0.009,,,,,,,75.46,25499881.0,44648.71
AUS,Australia,2020-08-04,19445.0,715.0,247.0,15.0,762.553,28.039,1.07,,,,,94706.0,4481617.0,0.009,,,,,,,75.46,25499881.0,44648.71
AUS,Australia,2020-08-05,19890.0,445.0,255.0,8.0,780.004,17.451,1.02,,,,,70464.0,4552081.0,0.008,,,,,,,75.46,25499881.0,44648.71
AUS,Australia,2020-08-06,20272.0,382.0,266.0,11.0,794.984,14.98,0.97,,,,,80008.0,4632089.0,0.007,,,,,,,75.46,25499881.0,44648.71
AUS,Australia,2020-08-07,20698.0,426.0,278.0,12.0,811.69,16.706,0.94,,,,,91937.0,4724026.0,0.007,,,,,,,75.46,25499881.0,44648.71
AUS,Australia,2020-08-08,21084.0,386.0,295.0,17.0,826.827,15.137,0.9,,,,,40197.0,4764223.0,0.007,,,,,,,75.46,25499881.0,44648.71
AUS,Australia,2020-08-09,21397.0,313.0,313.0,18.0,839.102,12.275,0.87,,,,,93191.0,4857414.0,0.006,,,,,,,75.46,25499881.0,44648.71
AUS,Australia,2020-08-10,21713.0,316.0,331.0,18.0,851.494,12.392,0.85,,,,,61132.0,4918546.0,0.006,,,,,,,75.46,25499881.0,44648.71
AUS,Australia,2020-08-11,22127.0,414.0,352.0,21.0,867.73,16.235,0.83,,,,,61626.0,4980172.0,0.005,,,,,,,75.46,25499881.0,44648.71
AUS,Australia,2020-08-12,22358.0,231.0,361.0,9.0,876.788,9.059,0.81,,,,,61172.0,5041344.0,0.005,,,,,,,75.46,25499881.0,44648.71
AUS,Australia,2020-08-13,22742.0,384.0,375.0,14.0,891.847,15.059,0.8,,,,,68441.0,5109785.0,0.005,,,,,,,75.46,25499881.0,44648.71
AUS,Australia,2020-08-14,23035.0,293.0,379.0,4.0,903.338,11.49,0.78,,,,,70629.0,5180414.0,0.005,,,,,,,75.46,25499881.0,44648.71
AUS,Australia,2020-08-15,23287.0,252.0,396.0,17.0,913.22,9.882,0.75,,,,,63370.0,5243784.0,0.005,,,,,,,75.46,25499881.0,44648.71
AUS,Australia,2020-08-16,23558.0,271.0,421.0,25.0,923.847,10.628,0.74,,,,,53774.0,5297558.0,0.005,,,,,,,75.46,25499881.0,44648.71
AUS,Australia,2020-08-17,23773.0,215.0,438.0,17.0,932.279,8.431,0.72,,,,,38539.0,5336097.0,0.005,,,,,,,75.46,25499881.0,44648.71
AUS,Australia,2020-08-18,23989.0,216.0,450.0,12.0,940.749,8.471,0.7,,,,,44516.0,5380613.0,0.005,,,,,,,75.46,25499881.0,44648.71
AUS,Australia,2020-08-19,24236.0,247.0,463.0,13.0,950.436,9.686,0.69,,,,,59882.0,5440495.0,0.005,,,,,,,75.46,25499881.0,44648.71
AUS,Australia,2020-08-20,24407.0,171.0,472.0,9.0,957.142,6.706,0.67,,,,,68336.0,5508831.0,0.004,,,,,,,75.46,25499881.0,44648.71
AUS,Australia,2020-08-21,24602.0,195.0,485.0,13.0,964.789,7.647,0.66,,,,,,,0.004,,,,,,,75.46,25499881.0,44648.71
AUS,Australia,2020-08-22,24811.0,209.0,502.0,17.0,972.985,8.196,0.65,,,,,,,0.004,,,,,,,75.46,25499881.0,44648.71
AUS,Australia,2020-08-23,24915.0,104.0,517.0,15.0,977.063,4.078,0.63,,,,,,5706587.0,0.003,,,,,,,75.46,25499881.0,44648.71
AUS,Australia,2020-08-24,25053.0,138.0,525.0,8.0,982.475,5.412,0.63,,,,,51447.0,5758034.0,0.003,,,,,,,75.46,25499881.0,44648.71
AUS,Australia,2020-08-25,25204.0,151.0,549.0,24.0,988.397,5.922,0.62,,,,,56675.0,5814709.0,0.003,,,,,,,75.46,25499881.0,44648.71
AUS,Australia,2020-08-26,25322.0,118.0,572.0,23.0,993.024,4.627,0.61,,,,,71703.0,5886412.0,0.002,,,,,,,75.46,25499881.0,44648.71
AUS,Australia,2020-08-27,25448.0,126.0,583.0,11.0,997.965,4.941,0.61,,,,,86268.0,5972680.0,0.002,,,,,,,75.46,25499881.0,44648.71
AUS,Australia,2020-08-28,25547.0,99.0,600.0,17.0,1001.848,3.882,0.61,,,,,,,0.002,,,,,,,75.46,25499881.0,44648.71
AUS,Australia,2020-08-29,25670.0,123.0,611.0,11.0,1006.671,4.824,0.61,,,,,,,0.002,,,,,,,75.46,25499881.0,44648.71
AUS,Australia,2020-08-30,25746.0,76.0,652.0,41.0,1009.652,2.98,0.61,,,,,,6168229.0,0.002,,,,,,,75.46,25499881.0,44648.71
AUS,Australia,2020-08-31,25819.0,73.0,657.0,5.0,1012.515,2.863,0.61,,,,,46224.0,6214453.0,0.002,,,,,,,75.46,25499881.0,44648.71
AUS,Australia,2020-09-01,25923.0,104.0,663.0,6.0,1016.593,4.078,0.62,,,,,41344.0,6255797.0,0.002,,,,,,,75.46,25499881.0,44648.71
AUS,Australia,2020-09-02,26049.0,126.0,678.0,15.0,1021.534,4.941,0.62,,,,,63998.0,6319795.0,0.002,,,,,,,75.46,25499881.0,44648.71
AUS,Australia,2020-09-03,26136.0,87.0,737.0,59.0,1024.946,3.412,0.62,,,,,70983.0,6390778.0,0.002,,,,,,,75.46,25499881.0,44648.71
AUS,Australia,2020-09-04,26207.0,71.0,748.0,11.0,1027.73,2.784,0.61,,,,,,,0.001,,,,,,,75.46,25499881.0,44648.71
AUS,Australia,2020-09-05,26278.0,71.0,753.0,5.0,1030.515,2.784,0.6,,,,,,,0.001,,,,,,,75.46,25499881.0,44648.71
AUS,Australia,2020-09-06,26321.0,43.0,762.0,9.0,1032.201,1.686,0.59,,,,,,6657348.0,0.001,,,,,,,75.46,25499881.0,44648.71
AUS,Australia,2020-09-07,26373.0,52.0,770.0,8.0,1034.24,2.039,0.59,,,,,36086.0,6693434.0,0.001,,,,,,,75.46,25499881.0,44648.71
AUS,Australia,2020-09-08,26465.0,92.0,781.0,11.0,1037.848,3.608,0.6,,,,,36963.0,6730397.0,0.001,,,,,,,75.46,25499881.0,44648.71
AUS,Australia,2020-09-09,26524.0,59.0,788.0,7.0,1040.162,2.314,0.59,,,,,58936.0,6789333.0,0.001,,,,,,,75.46,25499881.0,44648.71
AUS,Australia,2020-09-10,26564.0,40.0,797.0,9.0,1041.73,1.569,0.58,,,,,60098.0,6849431.0,0.001,,,,,,,75.46,25499881.0,44648.71
AUS,Australia,2020-09-11,26607.0,43.0,803.0,6.0,1043.417,1.686,0.58,,,,,,,0.001,,,,,,,75.46,25499881.0,44648.71
AUS,Australia,2020-09-12,26651.0,44.0,810.0,7.0,1045.142,1.725,0.58,,,,,,,0.001,,,,,,,75.46,25499881.0,44648.71
AUS,Australia,2020-09-13,26692.0,41.0,816.0,6.0,1046.75,1.608,0.59,,,,,,7016090.0,0.001,,,,,,,75.46,25499881.0,44648.71
AUS,Australia,2020-09-14,26739.0,47.0,816.0,0.0,1048.593,1.843,0.58,,,,,30946.0,7047036.0,0.001,,,,,,,75.46,25499881.0,44648.71
AUS,Australia,2020-09-15,26778.0,39.0,824.0,8.0,1050.123,1.529,0.57,,,,,29503.0,7076539.0,0.001,,,,,,,75.46,25499881.0,44648.71
AUS,Australia,2020-09-16,26813.0,35.0,832.0,8.0,1051.495,1.373,0.57,,,,,47845.0,7124384.0,0.001,,,,,,,75.46,25499881.0,44648.71
AUS,Australia,2020-09-17,26861.0,48.0,837.0,5.0,1053.377,1.882,0.57,,,,,54357.0,7178741.0,0.001,,,,,,,75.46,25499881.0,44648.71
AUS,Australia,2020-09-18,26885.0,24.0,844.0,7.0,1054.319,0.941,0.55,,,,,,,0.001,,,,,,,75.46,25499881.0,44648.71
AUS,Australia,2020-09-19,26898.0,13.0,849.0,5.0,1054.828,0.51,0.53,,,,,,,0.001,,,,,,,75.46,25499881.0,44648.71
AUS,Australia,2020-09-20,26912.0,14.0,851.0,2.0,1055.377,0.549,0.53,,,,,,7296252.0,0.001,,,,,,,75.46,25499881.0,44648.71
AUS,Australia,2020-09-21,26942.0,30.0,854.0,3.0,1056.554,1.176,0.55,,,,,23436.0,7319688.0,0.001,,,,,,,75.46,25499881.0,44648.71
AUS,Australia,2020-09-22,26972.0,30.0,859.0,5.0,1057.73,1.176,0.55,,,,,31595.0,7351283.0,0.001,,,,,,,75.46,25499881.0,44648.71
AUS,Australia,2020-09-23,26980.0,8.0,861.0,2.0,1058.044,0.314,0.54,,,,,42410.0,7393693.0,0.001,,,,,,,75.46,25499881.0,44648.71
AUS,Australia,2020-09-24,27000.0,20.0,869.0,8.0,1058.828,0.784,0.56,,,,,47634.0,7441327.0,0.001,,,,,,,75.46,25499881.0,44648.71
AUS,Australia,2020-09-25,27016.0,16.0,870.0,1.0,1059.456,0.627,0.57,,,,,,,0.001,,,,,,,75.46,25499881.0,44648.71
AUS,Australia,2020-09-26,27040.0,24.0,872.0,2.0,1060.397,0.941,0.59,,,,,,,0.001,,,,,,,75.46,25499881.0,44648.71
AUS,Australia,2020-09-27,27044.0,4.0,875.0,3.0,1060.554,0.157,0.6,,,,,,7546223.0,0.001,,,,,,,75.46,25499881.0,44648.71
AUS,Australia,2020-09-28,27055.0,11.0,882.0,7.0,1060.985,0.431,0.62,,,,,17099.0,7563322.0,0.0,,,,,,,68.06,25499881.0,44648.71
AUS,Australia,2020-09-29,27078.0,23.0,886.0,4.0,1061.887,0.902,0.66,,,,,26010.0,7589332.0,0.0,,,,,,,68.06,25499881.0,44648.71
AUS,Australia,2020-09-30,27096.0,18.0,888.0,2.0,1062.593,0.706,0.69,,,,,48071.0,7637403.0,0.0,,,,,,,68.06,25499881.0,44648.71
AUS,Australia,2020-10-01,27109.0,13.0,890.0,2.0,1063.103,0.51,0.71,,,,,42248.0,7679651.0,0.0,,,,,,,68.06,25499881.0,44648.71
AUS,Australia,2020-10-02,27121.0,12.0,893.0,3.0,1063.574,0.471,0.74,,,,,,,0.0,,,,,,,68.06,25499881.0,44648.71
AUS,Australia,2020-10-03,27135.0,14.0,894.0,1.0,1064.123,0.549,0.78,,,,,,,0.0,,,,,,,68.06,25499881.0,44648.71
AUS,Australia,2020-10-04,27148.0,13.0,894.0,0.0,1064.632,0.51,0.82,,,,,,,0.0,,,,,,,68.06,25499881.0,44648.71
AUS,Australia,2020-10-05,27173.0,25.0,895.0,1.0,1065.613,0.98,0.87,,,,,,,0.001,,,,,,,68.06,25499881.0,44648.71
AUS,Australia,2020-10-06,27181.0,8.0,897.0,2.0,1065.927,0.314,0.89,,,,,,7819472.0,0.0,,,,,,,68.06,25499881.0,44648.71
AUS,Australia,2020-10-07,27206.0,25.0,897.0,0.0,1066.907,0.98,0.94,,,,,32769.0,7852241.0,0.001,,,,,,,68.06,25499881.0,44648.71
AUS,Australia,2020-10-08,27226.0,20.0,897.0,0.0,1067.691,0.784,0.96,,,,,42837.0,7895078.0,0.001,,,,,,,68.06,25499881.0,44648.71
AUS,Australia,2020-10-09,27244.0,18.0,897.0,0.0,1068.397,0.706,0.97,,,,,,,0.001,,,,,,,68.06,25499881.0,44648.71
AUS,Australia,2020-10-10,27263.0,19.0,898.0,1.0,1069.142,0.745,0.98,,,,,,,0.001,,,,,,,68.06,25499881.0,44648.71
AUS,Australia,2020-10-11,27285.0,22.0,898.0,0.0,1070.005,0.863,1.0,,,,,,8008111.0,0.001,,,,,,,68.06,25499881.0,44648.71
AUS,Australia,2020-10-12,27310.0,25.0,899.0,1.0,1070.985,0.98,1.0,,,,,27447.0,8035558.0,0.001,,,,,,,68.06,25499881.0,44648.71
AUS,Australia,2020-10-13,27337.0,27.0,904.0,5.0,1072.044,1.059,0.97,,,,,27430.0,8062988.0,0.001,,,,,,,68.06,25499881.0,44648.71
AUS,Australia,2020-10-14,27357.0,20.0,904.0,0.0,1072.829,0.784,0.94,,,,,46502.0,8109490.0,0.001,,,,,,,68.06,25499881.0,44648.71
AUS,Australia,2020-10-15,27371.0,14.0,904.0,0.0,1073.378,0.549,0.9,,,,,43626.0,8153116.0,0.001,,,,,,,68.06,25499881.0,44648.71
AUS,Australia,2020-10-16,27378.0,7.0,904.0,0.0,1073.652,0.275,0.87,,,,,,,0.001,,,,,,,68.06,25499881.0,44648.71
AUS,Australia,2020-10-17,27390.0,12.0,904.0,0.0,1074.123,0.471,0.87,,,,,,,0.0,,,,,,,68.06,25499881.0,44648.71
